기준월,년,월,콘텐츠구분,서비스 형태,프로그램 제목,프로그램 코드,매출,KBS저작권료,외부저작권료
2025-03-01,2025,3,KBS,SVOD,미워도 사랑해,T2017-0846,136010,116969,0
2025-03-01,2025,3,KBS,SVOD,일일드라마 왼손잡이 아내,T2018-0682,226069,194419,0
2025-03-01,2025,3,KBS,SVOD,별난 가족,T2016-0099,138021,118698,0
2025-03-01,2025,3,KBS,SVOD,동안미녀,T2011-0311,95002,81702,0
2025-03-01,2025,3,KBS,SVOD,달콤한 비밀,T2014-0724,52557,45199,0
2025-03-01,2025,3,KBS,SVOD,성장 드라마 반올림1,T2003-1186,0,0,0
2025-03-01,2025,3,KBS,SVOD,학교2,T1999-0031,54892,47207,0
2025-03-01,2025,3,KBS,SVOD,어셈블리,T2015-0325,125906,108279,0
2025-03-01,2025,3,KBS,SVOD,월화 드라마 러블리 호러블리,T2018-0239,63504,54613,0
2025-03-01,2025,3,KBS,SVOD,형,KM2017080018,288776,248347,0
2025-03-01,2025,3,KBS,SVOD,그놈이 그놈이다,T2020-0029,126640,108910,0
2025-03-01,2025,3,KBS,SVOD,저글러스,T2017-0970,222522,191369,0
2025-03-01,2025,3,KBS,SVOD,왕의얼굴,T2014-0664,223156,191914,0
2025-03-01,2025,3,KBS,SVOD,낭랑 18세,T2003-1411,218091,187558,0
2025-03-01,2025,3,KBS,SVOD,일일 드라마 내 남자의 비밀,T2017-0634,669211,575521,0
2025-03-01,2025,3,KBS,SVOD,오작교 형제들,T2011-0587,148919,128070,0
2025-03-01,2025,3,KBS,SVOD,TV소설 은희,T2013-0136,287253,247038,0
2025-03-01,2025,3,KBS,SVOD,투명인간 최장수,T2006-0591,66617,57291,0
2025-03-01,2025,3,KBS,SVOD,학교 3,T2000-0100,63270,54412,0
2025-03-01,2025,3,KBS,SVOD,일일드라마 태양의 계절,T2019-0122,158168,136024,0
2025-03-01,2025,3,KBS,SVOD,란제리 소녀시대,T2017-0695,85852,73833,0
2025-03-01,2025,3,KBS,SVOD,트로트의 연인,T2014-0241,81901,70435,0
2025-03-01,2025,3,KBS,SVOD,일일드라마 다 잘될 거야,T2015-0429,47226,40614,0
2025-03-01,2025,3,KBS,SVOD,일일드라마 인형의 집,T2018-0008,192918,165909,0
2025-03-01,2025,3,KBS,SVOD,천상여자,T2013-0685,31177,26812,0
2025-03-01,2025,3,KBS,SVOD,복면검사,T2015-0212,239977,206380,0
2025-03-01,2025,3,KBS,SVOD,일일연속극 비켜라 운명아,T2018-0557,137329,118103,0
2025-03-01,2025,3,KBS,SVOD,완벽한 아내,T2016-0923,163112,140276,0
2025-03-01,2025,3,KBS,SVOD,상두야학교가자,T2003-0947,92450,79507,0
2025-03-01,2025,3,KBS,SVOD,TV소설 저 하늘에 태양이,T2016-0444,136496,117387,0
2025-03-01,2025,3,KBS,SVOD,학교1,P016088,47406,40769,0
2025-03-01,2025,3,KBS,SVOD,내사랑 금지옥엽,T2008-0572,94761,81494,0
2025-03-01,2025,3,KBS,SVOD,골든크로스,T2014-0103,187070,160880,0
2025-03-01,2025,3,KBS,SVOD,별도 달도 따줄게,T2012-0325,224085,192713,0
2025-03-01,2025,3,KBS,SVOD,루비반지,T2013-0413,79778,68609,0
2025-03-01,2025,3,KBS,SVOD,힘내요 미스터 김,T2012-0619,134960,116066,0
2025-03-01,2025,3,KBS,SVOD,부자의 탄생,T2010-0059,102726,88344,0
2025-03-01,2025,3,KBS,SVOD,2018 KBS 드라마 스페셜,T2018-0348,54178,46593,0
2025-03-01,2025,3,KBS,SVOD,조광조,T2003-0563,114384,98370,0
2025-03-01,2025,3,KBS,SVOD,사랑은 노래를 타고,T2013-0557,46417,39919,0
2025-03-01,2025,3,KBS,SVOD,출사표,T2020-0022,96067,82618,0
2025-03-01,2025,3,KBS,SVOD,내일도 칸타빌레,T2014-0619,39620,0,31696
2025-03-01,2025,3,KBS,SVOD,감격시대,T2013-0390,232034,0,0
2025-03-01,2025,3,KBS,SVOD,아이언맨,T2014-0529,65254,56118,0
2025-03-01,2025,3,KBS,SVOD,일일연속극 여름아 부탁해,T2019-0043,200192,172165,0
2025-03-01,2025,3,KBS,SVOD,여름 향기,T2003-0680,182274,156756,0
2025-03-01,2025,3,KBS,SVOD,월화 드라마 퍼퓸,T2019-0041,75715,44539,23926
2025-03-01,2025,3,KBS,SVOD,애정의 조건,T2004-0082,79989,68791,0
2025-03-01,2025,3,KBS,SVOD,우리 집 꿀단지,T2015-0610,161384,138790,0
2025-03-01,2025,3,KBS,SVOD,무림학교,T2015-0652,241102,207348,0
2025-03-01,2025,3,KBS,SVOD,KBS 드라마 스페셜 2019,T2019-0154,30333,26086,0
2025-03-01,2025,3,KBS,SVOD,구미호 여우누이뎐,T2010-0550,72881,62678,0
2025-03-01,2025,3,KBS,SVOD,다함께 차차차,T2009-0378,83322,71657,0
2025-03-01,2025,3,KBS,SVOD,예쁜남자,T2013-0623,52983,45565,0
2025-03-01,2025,3,KBS,SVOD,꼭지,T2000-0390,151937,130666,0
2025-03-01,2025,3,KBS,SVOD,태양인 이제마,T2002-0443,111869,96207,0
2025-03-01,2025,3,KBS,SVOD,일일연속극 기막힌 유산,T2020-0032,166917,143549,0
2025-03-01,2025,3,KBS,SVOD,하이스쿨 러브온,T2014-0248,257144,221144,0
2025-03-01,2025,3,KBS,SVOD,어서와,T2019-0412,221118,190161,0
2025-03-01,2025,3,KBS,SVOD,신고합니다,P010243,85077,73166,0
2025-03-01,2025,3,KBS,SVOD,파랑새의 집,T2014-0823,282902,243296,0
2025-03-01,2025,3,KBS,SVOD,구미호 외전,T2004-0408,78665,67652,0
2025-03-01,2025,3,KBS,SVOD,1996 전설의고향,P013548,98738,84915,0
2025-03-01,2025,3,KBS,SVOD,99억의 여자,T2019-0242,186537,160422,0
2025-03-01,2025,3,KBS,SVOD,결혼 못하는 남자,T2009-0286,0,0,0
2025-03-01,2025,3,KBS,SVOD,빅맨,T2014-0130,101472,87266,0
2025-03-01,2025,3,KBS,SVOD,총리와 나,T2013-0577,59107,50832,0
2025-03-01,2025,3,KBS,SVOD,스파이,T2014-0876,554025,476462,0
2025-03-01,2025,3,KBS,SVOD,오렌지마말레이드,T2015-0119,52884,45480,0
2025-03-01,2025,3,KBS,SVOD,칼과 꽃,T2013-0121,86791,74640,0
2025-03-01,2025,3,KBS,SVOD,매리는 외박중,T2010-1323,41305,35522,0
2025-03-01,2025,3,KBS,SVOD,광고천재 이태백,T2012-0985,62579,53818,0
2025-03-01,2025,3,KBS,SVOD,착하지 않은 여자들,T2014-0891,435865,374844,0
2025-03-01,2025,3,KBS,SVOD,가족을 지켜라,T2015-0183,256094,220241,0
2025-03-01,2025,3,KBS,SVOD,적도의 남자,T2012-0038,208757,179531,0
2025-03-01,2025,3,KBS,SVOD,1997 전설의고향,P013549,97456,83812,0
2025-03-01,2025,3,KBS,SVOD,사랑할때까지,P008592,34615,29769,0
2025-03-01,2025,3,KBS,SVOD,지성이면 감천,T2013-0147,27255,23439,0
2025-03-01,2025,3,KBS,SVOD,돌아온 뚝배기,T2008-0464,41145,35385,0
2025-03-01,2025,3,KBS,SVOD,미래의 선택,T2013-0470,77731,66849,0
2025-03-01,2025,3,KBS,SVOD,보디가드,T2003-0740,37178,31973,0
2025-03-01,2025,3,KBS,SVOD,뮤직 드라마 - 투 제니(to. Jenny),T2018-0210,47628,40960,0
2025-03-01,2025,3,KBS,SVOD,명가,T2009-0882,79177,68092,0
2025-03-01,2025,3,KBS,SVOD,2014 드라마 스페셜,T2010-0022,35925,30896,0
2025-03-01,2025,3,KBS,SVOD,느낌,T1999-0090,59839,51462,0
2025-03-01,2025,3,KBS,SVOD,수목 드라마 죽어도 좋아,T2018-0564,33440,28758,0
2025-03-01,2025,3,KBS,SVOD,맨몸의 소방관,T2016-0705,714066,614097,0
2025-03-01,2025,3,KBS,SVOD,웨딩드레스,P012346,36440,31338,0
2025-03-01,2025,3,KBS,SVOD,이 죽일놈의 사랑,T2005-0598,33343,28675,0
2025-03-01,2025,3,KBS,SVOD,태양은 가득히,T2013-0752,75275,64737,0
2025-03-01,2025,3,KBS,SVOD,별난 며느리,T2015-0397,36836,31679,0
2025-03-01,2025,3,KBS,SVOD,울랄라 부부,T2012-0560,240389,206735,0
2025-03-01,2025,3,KBS,SVOD,학교4,T2001-0944,18937,16286,0
2025-03-01,2025,3,KBS,SVOD,월화 드라마 땐뽀걸즈,T2018-0510,46685,40149,0
2025-03-01,2025,3,KBS,SVOD,아침일일드라마 차달래 부인의 사랑,T2018-0462,52151,44850,0
2025-03-01,2025,3,KBS,SVOD,프로포즈,P015939,50177,43152,0
2025-03-01,2025,3,KBS,SVOD,2017 드라마 스페셜,T2017-0366,37510,32259,0
2025-03-01,2025,3,KBS,SVOD,2009 전설의 고향,T2009-0417,43685,37569,0
2025-03-01,2025,3,KBS,SVOD,2016 드라마 스페셜,T2016-0363,31167,26804,0
2025-03-01,2025,3,KBS,SVOD,딸부잣집,T2000-0111,33836,29099,0
2025-03-01,2025,3,KBS,SVOD,오늘부터 사랑해,T2015-0140,38818,33383,0
2025-03-01,2025,3,KBS,SVOD,수목 드라마 당신의 하우스 헬퍼,T2018-0237,119091,102418,0
2025-03-01,2025,3,KBS,SVOD,계약우정,T2019-0506,58707,50488,0
2025-03-01,2025,3,KBS,SVOD,거짓말,T2000-0303,21664,18631,0
2025-03-01,2025,3,KBS,SVOD,황금사과,T2005-0736,77266,66449,0
2025-03-01,2025,3,KBS,SVOD,1998 전설의 고향,P013551,41731,35889,0
2025-03-01,2025,3,KBS,SVOD,꽃보다 아름다워,T2003-1217,55310,47567,0
2025-03-01,2025,3,KBS,SVOD,1999 전설의고향,P000129,35733,30730,0
2025-03-01,2025,3,KBS,SVOD,백설공주,T2004-0086,77072,66282,0
2025-03-01,2025,3,KBS,SVOD,파파,T2000-0451,20212,17382,0
2025-03-01,2025,3,KBS,SVOD,광끼,T1999-0026,44880,38597,0
2025-03-01,2025,3,KBS,SVOD,러빙 유,T2002-0490,14310,12307,0
2025-03-01,2025,3,KBS,SVOD,당신만이내사랑,T2014-0701,100585,86503,0
2025-03-01,2025,3,KBS,SVOD,맨발의청춘,P006681,24305,20902,0
2025-03-01,2025,3,KBS,SVOD,2008 전설의 고향,T2008-0510,35102,30188,0
2025-03-01,2025,3,KBS,SVOD,맨홀-이상한 나라의 필,T2017-0499,63232,54380,0
2025-03-01,2025,3,KBS,SVOD,TV소설 사랑아 사랑아,T2012-0201,54643,46993,0
2025-03-01,2025,3,KBS,SVOD,영광의 재인,T2011-0731,35326,30380,0
2025-03-01,2025,3,KBS,SVOD,두번째 프러포즈,T2004-0738,22687,19511,0
2025-03-01,2025,3,KBS,SVOD,비단향 꽃무,T2001-0084,26953,23180,0
2025-03-01,2025,3,KBS,SVOD,미니드라마 개인주의자 지영씨,T2017-0368,25984,22346,0
2025-03-01,2025,3,KBS,SVOD,순수,T2000-0284,21530,18516,0
2025-03-01,2025,3,KBS,SVOD,오! 필승 봉순영,T2004-0736,55920,48091,0
2025-03-01,2025,3,KBS,SVOD,오 마이 금비,T2016-0661,28667,24654,0
2025-03-01,2025,3,KBS,SVOD,프레지던트,T2010-1439,36765,0,0
2025-03-01,2025,3,KBS,SVOD,사랑의 인사,P008542,9339,8032,0
2025-03-01,2025,3,KBS,SVOD,헬로 애기씨,T2007-0073,10256,8820,0
2025-03-01,2025,3,KBS,SVOD,바보같은 사랑,T2001-0260,49028,42164,0
2025-03-01,2025,3,KBS,SVOD,추석특집극 옥란면옥,T2018-0506,13462,11577,0
2025-03-01,2025,3,KBS,SVOD,회사 가기 싫어 2019,CA2018-0475,42311,10516,30083
2025-03-01,2025,3,KBS,SVOD,사랑이 꽃피는 나무2,P008571,8507,7316,0
2025-03-01,2025,3,KBS,SVOD,청소년드라마 안단테,T2017-0706,14360,0,10339
2025-03-01,2025,3,KBS,SVOD,고양이는 있다,T2014-0174,17076,14685,0
2025-03-01,2025,3,KBS,SVOD,마스터 - 국수의 신,T2016-0016,49124,42247,0
2025-03-01,2025,3,KBS,SVOD,거침없는 사랑,T2002-0358,24405,20988,0
2025-03-01,2025,3,KBS,SVOD,2015 KBS 드라마 스페셜(짝퉁 패밀리),T2015-0033,2740,2356,0
2025-03-01,2025,3,KBS,SVOD,특별기획 베이비시터,T2016-0061,14443,12421,0
2025-03-01,2025,3,KBS,SVOD,컬러,P015034,7786,6696,0
2025-03-01,2025,3,KBS,SVOD,북경 내사랑,T2004-0414,14536,12501,0
2025-03-01,2025,3,KBS,SVOD,남자는 외로워,AG2021-0010,33825,29090,0
2025-03-01,2025,3,KBS,SVOD,성난 얼굴로 돌아보라,T2000-0367,11536,9921,0
2025-03-01,2025,3,KBS,SVOD,한입드라마 - 쾌도 홍길동,T2007-0888,2525,2172,0
2025-03-01,2025,3,KBS,SVOD,농촌드라마 오!할매,T2015-0242,3824,3289,0
2025-03-01,2025,3,KBS,SVOD,햇빛 사냥,T2002-0222,11568,9948,0
2025-03-01,2025,3,KBS,SVOD,연애를 기대해,T2013-0411,7054,6066,0
2025-03-01,2025,3,KBS,SVOD,간서치열전,T2015-8384,12274,10556,0
2025-03-01,2025,3,KBS,SVOD,광복70주년 특집극 눈길,T2014-0803,0,0,0
2025-03-01,2025,3,KBS,SVOD,한입드라마 - 풀하우스,T2004-0496,1576,1355,0
2025-03-01,2025,3,KBS,SVOD,한입드라마 - 낭랑18세,T2003-1411,10468,9002,0
2025-03-01,2025,3,KBS,SVOD,2015 KBS 드라마 스페셜(붉은 달),T2015-0033,2370,2038,0
2025-03-01,2025,3,KBS,SVOD,쿨,T2001-0342,841,723,0
2025-03-01,2025,3,KBS,SVOD,로즈마리,T2003-1045,4019,3456,0
2025-03-01,2025,3,KBS,SVOD,특집 드라마 생일 편지,T2019-0147,3416,2938,0
2025-03-01,2025,3,KBS,SVOD,한입드라마 - 얼렁뚱땅 흥신소,T2007-0593,671,577,0
2025-03-01,2025,3,KBS,SVOD,정글피쉬1,T2008-1278,6133,5274,0
2025-03-01,2025,3,KBS,SVOD,웹드라마 그녀를 찾아줘,T2016-0733,276,237,0
2025-03-01,2025,3,KBS,SVOD,2015 KBS 드라마 스페셜(귀신은 뭐하나),T2015-0033,2786,2396,0
2025-03-01,2025,3,KBS,SVOD,한입드라마 - 상두야 학교가자,T2003-0947,1641,1411,0
2025-03-01,2025,3,KBS,SVOD,한입드라마 - 미스터 굿바이,T2006-0192,1096,943,0
2025-03-01,2025,3,KBS,SVOD,제주 가옥 신화 드라마 2부작 가옥신,T2021-0026,722,621,0
2025-03-01,2025,3,KBS,SVOD,2015 KBS 드라마 스페셜(노량진역에는 기차가 서지 않는다),T2015-0033,2273,1955,0
2025-03-01,2025,3,KBS,SVOD,2015 KBS 드라마 스페셜(그 형제의 여름),T2015-0033,1054,906,0
2025-03-01,2025,3,KBS,SVOD,한입드라마 - 경성스캔들,T2007-0288,489,421,0
2025-03-01,2025,3,KBS,SVOD,한입드라마 - 마왕,T2007-0092,781,672,0
2025-03-01,2025,3,KBS,SVOD,구미호 레시피,T2020-1595,957,823,0
2025-03-01,2025,3,KBS,SVOD,2015 KBS 드라마 스페셜(비밀),T2015-0033,2868,2466,0
2025-03-01,2025,3,KBS,SVOD,한입드라마 - 강적들,T2008-0199,2302,1980,0
2025-03-01,2025,3,KBS,SVOD,2015 KBS 드라마 스페셜(라이브 쇼크),T2015-0033,1224,1053,0
2025-03-01,2025,3,KBS,SVOD,제주어 드라마 어멍의 바당,T2018-0690,2948,2535,0
2025-03-01,2025,3,KBS,SVOD,2015 KBS 드라마 스페셜(알젠타를 찾아서),T2015-0033,2138,1839,0
2025-03-01,2025,3,KBS,SVOD,한입드라마 - 남자 이야기,T2009-0092,19,16,0
2025-03-01,2025,3,KBS,SVOD,2015 KBS 드라마 스페셜(낯선 동화),T2015-0033,2101,1807,0
2025-03-01,2025,3,KBS,SVOD,뮤지컬 드라마 조선미인별전,T2017-1188,4818,4143,0
2025-03-01,2025,3,KBS,SVOD,2015 KBS 드라마 스페셜(계약의 사내),T2015-0033,1534,1319,0
2025-03-01,2025,3,KBS,SVOD,한입드라마 - 헬로 애기씨,T2007-0073,395,340,0
2025-03-01,2025,3,KBS,SVOD,2015 KBS 드라마 스페셜(아비),T2015-0033,2230,1918,0
2025-03-01,2025,3,KBS,SVOD,신년 특집 미리보는 대하드라마 장영실,T2015-0768,2571,2211,0
2025-03-01,2025,3,KBS,SVOD,이중섭탄생 100주년 기념 다큐드라마,T2016-0552,622,535,0
2025-03-01,2025,3,KBS,SVOD,너는 내 운명,T2013-0373,1743882,1499739,0
2025-03-01,2025,3,KBS,SVOD,KBS 웹드라마(프린스의 왕자),T2015-0306,328,282,0
2025-03-01,2025,3,KBS,SVOD,장애인의 날 특집 드라마,T2013-0167,337,290,0
2025-03-01,2025,3,KBS,SVOD,다문화 특집 드라마 반짝반짝 작은 별,T2015-0697,374,322,0
2025-03-01,2025,3,KBS,SVOD,창극 시트콤 옥이네,T2014-0865,314,270,0
2025-03-01,2025,3,KBS,SVOD,결혼이야기,T2014-0842,662,569,0
2025-03-01,2025,3,KBS,SVOD,천국의 아이들,T2002-0587,1178,1013,0
2025-03-01,2025,3,KBS,SVOD,함께 그리는 그림,AG2020-0011,2,2,0
2025-03-01,2025,3,KBS,SVOD,2015 KBS 드라마 스페셜(가만히 있으랴),T2015-0033,0,0,0
2025-03-01,2025,3,KBS,SVOD,2015 KBS 드라마 스페셜(머리 심는 날),T2015-0033,0,0,0
2025-03-01,2025,3,KBS,SVOD,2015 KBS 드라마 스페셜(바람은 소망하는대로 분다),T2015-0033,0,0,0
2025-03-01,2025,3,KBS,SVOD,2015 KBS 드라마 스페셜(웃기는 여자),T2015-0033,0,0,0
2025-03-01,2025,3,KBS,SVOD,굿바이 솔로,T2006-0013,58393,50218,0
2025-03-01,2025,3,KBS,SVOD,올드미스 다이어리,T2004-0965,987447,849204,0
2025-03-01,2025,3,KBS,SVOD,목욕탕집 남자들,T2000-0485,3657813,-53768480,1463125
2025-03-01,2025,3,KBS,SVOD,솔약국집 아들들,T2009-0093,1138682,979267,0
2025-03-01,2025,3,KBS,SVOD,저 푸른 초원 위에,T2002-0847,91117,78361,0
2025-03-01,2025,3,KBS,SVOD,성장드라마 반올림 3,T2006-0094,73735,63412,0
2025-03-01,2025,3,KBS,SVOD,도망자 Plan.B,T2010-1153,0,0,0
2025-03-01,2025,3,KBS,SVOD,고맙다 아들아,T2014-0976,0,0,0
2025-03-01,2025,3,KBS,SVOD,KBS 웹드라마(어바웃 러브),T2015-0306,0,0,0
2025-03-01,2025,3,KBS,SVOD,직장의 신,T2013-0092,542282,466363,0
2025-03-01,2025,3,KBS,SVOD,해외특별기획 드라마 초한지,T2013-0042,0,0,0
2025-03-01,2025,3,KBS,SVOD,브레인,T2011-0747,0,0,0
2025-03-01,2025,3,KBS,SVOD,임진왜란 1592,T2014-0645,0,0,0
2025-03-01,2025,3,KBS,SVOD,주말 드라마 같이 살래요,T2018-0017,0,0,0
2025-03-01,2025,3,KBS,SVOD,좀비탐정,T2020-0358,0,0,0
2025-03-01,2025,3,KBS,SVOD,뽈룬티어,T2025-0004,380560,327282,0
2025-03-01,2025,3,KBS,SVOD,설 특집 전국 다둥이 가족자랑,T2025-0001,103435,88954,0
2025-03-01,2025,3,KBS,SVOD,설 특집 트롯대잔치 -THE COLOR-,T2025-0009,909927,782537,0
2025-03-01,2025,3,KBS,SVOD,2024 KBS 연기대상,T2024-0669,85269,73331,0
2025-03-01,2025,3,KBS,SVOD,2024 KBS 연예대상,T2024-0684,161761,139114,0
2025-03-01,2025,3,KBS,SVOD,2025 카운트다운 쇼 LIGHT NOW,T2024-0709,0,0,0
2025-03-01,2025,3,KBS,SVOD,나라는 가수 인 독일,T2024-0688,4873718,2410054,2071330
2025-03-01,2025,3,KBS,SVOD,세차JANG,T2024-0618,2143785,1843655,0
2025-03-01,2025,3,KBS,SVOD,셀럽병사의 비밀,T2024-0541,11634540,10005704,0
2025-03-01,2025,3,KBS,SVOD,뮤비뱅크 2,T2015-0081,0,0,0
2025-03-01,2025,3,KBS,SVOD,"특집다큐 60년의 도전, 팀코리아 기적을 건설하다",T2024-0731,4900,4214,0
2025-03-01,2025,3,KBS,SVOD,"물때, 달의 바다 스페셜",T2025-0016,3574,3074,0
2025-03-01,2025,3,KBS,SVOD,설 특집 700만개의 아리랑,T2024-0735,12052,10365,0
2025-03-01,2025,3,KBS,SVOD,설 특집 글로벌 한인 기행 김영철이 간다 2부작,T2024-0734,99306,85403,0
2025-03-01,2025,3,KBS,SVOD,설 특집 다큐 노망? 로망!,T2024-0741,53951,46398,0
2025-03-01,2025,3,KBS,SVOD,신년기획 전환의 시대 한국 경제 미래를 묻다,T2024-0738,1660,1428,0
2025-03-01,2025,3,KBS,SVOD,"신년특집다큐 AI 패권 전쟁, 승자는 누구인가?",T2024-0718,5080,4369,0
2025-03-01,2025,3,KBS,SVOD,신년특집다큐 길 잃은 야생동물 콘크리트 사파리,T2024-0364,23131,19893,0
2025-03-01,2025,3,KBS,SVOD,신년특집다큐 독도의 무명씨들,T2024-0561,7258,6242,0
2025-03-01,2025,3,KBS,SVOD,2024 KBS 영상실록 국내편,T2024-0727,5911,5083,0
2025-03-01,2025,3,KBS,SVOD,바다 건너 사랑 3,T2024-0506,41999,36119,0
2025-03-01,2025,3,KBS,SVOD,생방송 굿모닝 대한민국,T2024-0674,10856,9336,0
2025-03-01,2025,3,KBS,SVOD,올라운더: 춤추는 라오스 소녀,T2024-0654,252,217,0
2025-03-01,2025,3,KBS,SVOD,특집 조수미 크리스마스 콘서트,T2024-0667,7555,6497,0
2025-03-01,2025,3,KBS,SVOD,특집다큐 마이 홈그라운드,T2024-0657,141,121,0
2025-03-01,2025,3,KBS,SVOD,행복한 지도,T2015-0355,0,0,0
2025-03-01,2025,3,KBS,SVOD,토마스와 친구들2,T9999-0017,0,0,0
2025-03-01,2025,3,KBS,SVOD,우루루,T9999-0024,0,0,0
2025-03-01,2025,3,KBS,SVOD,대선후보 KBS 초청토론,T2017-0314,0,0,0
2025-03-01,2025,3,KBS,SVOD,끝까지 간다,T2016-0761,0,0,0
2025-03-01,2025,3,KBS,SVOD,여름특선 만화 변신자동차 또봇,T2018-0476,0,0,0
2025-03-01,2025,3,KBS,SVOD,회사 가기 싫어,T2018-0475,0,0,0
2025-03-01,2025,3,KBS,SVOD,제야음악회 2020 새날마중,T2019-0451,0,0,0
2025-03-01,2025,3,KBS,SVOD,빌런의 나라,T2024-0645,274,74,186
2025-03-01,2025,3,KBS,SVOD,킥킥킥킥,T2024-0472,11380958,4306555,6373336
2025-03-01,2025,3,KBS,SVOD,독수리 5형제를 부탁해!,T2024-0604,84909173,46733274,30568156
2025-03-01,2025,3,KBS,SVOD,꽃피는 봄이 오면,T2006-1055,44374,38162,0
2025-03-01,2025,3,KBS,SVOD,백만송이 장미,T2003-1094,433244,372590,0
2025-03-01,2025,3,KBSN,SVOD,위장취업,AG2023-0006,32627,0,27733
2025-03-01,2025,3,KBSN,SVOD,오늘도 지송합니다,CA2024-1205,14877867,0,12646187
2025-03-01,2025,3,KBSN,SVOD,리뷰잇,AG2024-0012,1677,0,1425
2025-03-01,2025,3,KBSN,SVOD,경제 스포트라이트,AG2024-0008,2746,0,2334
2025-03-01,2025,3,KBSN,SVOD,킹스맨 - 성공의 비결,AG2024-0006,0,0,0
2025-03-01,2025,3,KBSN,SVOD,홍판사판,AG2024-0005,776,0,660
2025-03-01,2025,3,KBSN,SVOD,우리들의 지식살롱,AG2024-0003,23864,0,20284
2025-03-01,2025,3,KBSN,SVOD,대호 왔 대호,AG2024-0002,6092,0,5178
2025-03-01,2025,3,KBSN,SVOD,MAKE미남,AG2024-0001,26475,0,22504
2025-03-01,2025,3,KBSN,SVOD,뷰티 유레카,AG2023-0012,395,0,336
2025-03-01,2025,3,KBSN,SVOD,먹지순례,AG2023-0011,3425,0,2911
2025-03-01,2025,3,KBSN,SVOD,중매술사,AG2023-0010,212930,0,180991
2025-03-01,2025,3,KBSN,SVOD,연애의 참견 NEW,AG2019-0026,10873934,0,9242844
2025-03-01,2025,3,KBSN,SVOD,내일은 천재,AG2022-0004,59420,0,50507
2025-03-01,2025,3,KBSN,SVOD,비밀남녀,AG2022-0003,34975,0,29729
2025-03-01,2025,3,KBSN,SVOD,무엇이든 물어보살,AG2019-0005,12100680,0,10285578
2025-03-01,2025,3,KBSN,SVOD,이십세기 힛-트쏭,AG2020-0002,5052906,0,4294970
2025-03-01,2025,3,KBSN,SVOD,국민 영수증,AG2021-0006,108453,0,92185
2025-03-01,2025,3,KBSN,SVOD,연애의 참견2,AG2018-0060,1222058,0,1038749
2025-03-01,2025,3,KBSN,SVOD,썰바이벌,AG2021-0001,108549,0,92267
2025-03-01,2025,3,KBSN,SVOD,연애의 참견,AG2018-0003,292440,0,248574
2025-03-01,2025,3,KBSN,SVOD,나는 차였어,AG2020-0037,3918,0,3330
2025-03-01,2025,3,KBSN,SVOD,나는 차였어2,AG2020-0038,2923,0,2485
2025-03-01,2025,3,KBSN,SVOD,실연박물관,AG2021-0005,10646,0,9049
2025-03-01,2025,3,KBSN,SVOD,날아라 슛돌이 3기,AG2019-0014,33636,0,28591
2025-03-01,2025,3,KBSN,SVOD,코인 법률방 시즌2,AG2019-0002,2829,0,2405
2025-03-01,2025,3,KBSN,SVOD,양세형의 짤방공작소,AG2018-0004,6861,0,5832
2025-03-01,2025,3,KBSN,SVOD,닥터하우스,AG2018-0008,3727,0,3168
2025-03-01,2025,3,KBSN,SVOD,코인 법률방,AG2018-0068,4284,0,3641
2025-03-01,2025,3,KBSN,SVOD,얼큰한 여자들,AG2018-0069,55,0,47
2025-03-01,2025,3,KBSN,SVOD,차트를 달리는 소녀,PG2160019J,1871,0,1590
2025-03-01,2025,3,KBSN,SVOD,셀럽뷰티,AG2020-0010,58,0,49
2025-03-01,2025,3,KBSN,SVOD,엄마는 고슴도치 시즌1,PG2160002D,501,0,426
2025-03-01,2025,3,KBSN,SVOD,셀럽뷰티 3,AG2021-0002,120,0,102
2025-03-01,2025,3,KBSN,SVOD,트렌드 위드미,AG2019-0013,14,0,12
2025-03-01,2025,3,KBSN,SVOD,한채영 부티크,AG2019-0010,10,0,9
2025-03-01,2025,3,KBSN,SVOD,쇼핑의 참견,AG2019-0011,332,0,282
2025-03-01,2025,3,KBSN,SVOD,최강남녀,PG2160005J,140,0,119
2025-03-01,2025,3,KBSN,SVOD,쇼핑의 참견2,AG2019-0017,632,0,537
2025-03-01,2025,3,KBSN,SVOD,트렌드 위드 미 시즌2,AG2019-0018,918,0,780
2025-03-01,2025,3,KBSN,SVOD,이장님의 스포일러,AG2018-0072,0,0,0
2025-03-01,2025,3,KBSN,SVOD,오래된 만남 추구,AG2025-0003,47372091,0,40266277
2025-03-01,2025,3,KBSN,SVOD,중매술사2,AG2025-0001,734582,0,624395
2025-03-01,2025,3,자체수급,SVOD,나의 X같은 스무살,KM2023030050,23517,0,19989
2025-03-01,2025,3,자체수급,SVOD,예능대부 갓경규(공동),AG2024-0009,575,0,230
2025-03-01,2025,3,자체수급,SVOD,예능대부 갓경규(자체),AG2024-0009,534,0,427
2025-03-01,2025,3,자체수급,SVOD,이경규의 킬링무비,AG2024-0010,80,0,64
2025-03-01,2025,3,자체수급,SVOD,이사장님은 9등급,KM2024020023,55268,0,46978
2025-03-01,2025,3,자체수급,SVOD,집사는 꿈,KM2024040008,5787,0,4630
2025-03-01,2025,3,자체수급,SVOD,Be my K-Guide : 한일남녀 편,KM2025030003,42171,0,33737
2025-03-01,2025,3,자체수급,SVOD,우리 연애 시뮬레이션,KM2023030041,71122,0,33428
